Year,Province,District,Latitude,Longitude,Elevation,Month,Cases,Temp_avg,Precipitation_avg,Humidity_avg,Population,Date,Cases_per_1000,Prev_Cases,Case_Growth_Rate,Month_encoded,Month_sin,Month_cos
2019,North central,Anuradhapura,8.330404,80.42882,95,7,78,29.6625,1.0678571428571433,72.03571428571429,,2019-07-01,0.0,62.0,0.25806451612903225,7,-0.4999999999999997,-0.8660254037844388
2019,North central,Anuradhapura,8.330404,80.42882,95,8,103,28.40892857142857,3.3,77.42857142857143,,2019-08-01,0.0,78.0,0.32051282051282054,8,-0.8660254037844385,-0.5000000000000004
2019,North central,Anuradhapura,8.330404,80.42882,95,9,54,28.251785714285717,3.8214285714285703,78.32142857142857,,2019-09-01,0.0,103.0,-0.47572815533980584,9,-1.0,-1.8369701987210297e-16
2019,North central,Anuradhapura,8.330404,80.42882,95,10,105,26.748214285714283,13.55714285714286,87.96428571428571,,2019-10-01,0.0,54.0,0.9444444444444444,10,-0.8660254037844386,0.5000000000000001
2019,North central,Anuradhapura,8.330404,80.42882,95,11,254,26.74642857142857,3.8642857142857134,87.21428571428571,,2019-11-01,0.0,105.0,1.4190476190476191,11,-0.5000000000000004,0.8660254037844384
2019,North central,Anuradhapura,8.330404,80.42882,95,12,270,25.85,5.539285714285713,87.89285714285714,,2019-12-01,0.0,254.0,0.06299212598425197,12,-2.4492935982947064e-16,1.0
2020,North central,Anuradhapura,8.330404,80.42882,95,1,184,25.87678571428572,0.725,81.39285714285714,,2020-01-01,0.0,270.0,-0.31851851851851853,1,0.49999999999999994,0.8660254037844387
2020,North central,Anuradhapura,8.330404,80.42882,95,2,95,26.821428571428573,0.3464285714285714,75.25,,2020-02-01,0.0,184.0,-0.483695652173913,2,0.8660254037844386,0.5000000000000001
2020,North central,Anuradhapura,8.330404,80.42882,95,3,44,28.50714285714286,1.0464285714285717,71.92857142857143,,2020-03-01,0.0,95.0,-0.5368421052631579,3,1.0,6.123233995736766e-17
2020,North central,Anuradhapura,8.330404,80.42882,95,4,8,29.441071428571423,2.675,76.85714285714286,,2020-04-01,0.0,44.0,-0.8181818181818182,4,0.8660254037844387,-0.4999999999999998
2020,North central,Anuradhapura,8.330404,80.42882,95,5,9,28.925000000000004,6.210714285714287,82.78571428571429,,2020-05-01,0.0,8.0,0.125,5,0.49999999999999994,-0.8660254037844387
2020,North central,Anuradhapura,8.330404,80.42882,95,6,26,28.70714285714286,3.1357142857142857,78.60714285714286,,2020-06-01,0.0,9.0,1.8888888888888888,6,1.2246467991473532e-16,-1.0
2020,North central,Anuradhapura,8.330404,80.42882,95,7,19,28.57321428571429,3.957142857142858,78.35714285714286,,2020-07-01,0.0,26.0,-0.2692307692307692,7,-0.4999999999999997,-0.8660254037844388
2020,North central,Anuradhapura,8.330404,80.42882,95,8,9,28.39107142857143,0.9928571428571432,76.96428571428571,,2020-08-01,0.0,19.0,-0.5263157894736842,8,-0.8660254037844385,-0.5000000000000004
2020,North central,Anuradhapura,8.330404,80.42882,95,9,12,27.596428571428568,4.564285714285715,81.17857142857143,,2020-09-01,0.0,9.0,0.3333333333333333,9,-1.0,-1.8369701987210297e-16
2020,North central,Anuradhapura,8.330404,80.42882,95,10,11,28.300000000000004,2.0142857142857142,76.85714285714286,,2020-10-01,0.0,12.0,-0.08333333333333333,10,-0.8660254037844386,0.5000000000000001
2020,North central,Anuradhapura,8.330404,80.42882,95,11,6,26.832142857142856,8.796428571428573,87.07142857142857,,2020-11-01,0.0,11.0,-0.45454545454545453,11,-0.5000000000000004,0.8660254037844384
2020,North central,Anuradhapura,8.330404,80.42882,95,12,10,25.241071428571427,13.553571428571429,88.25,,2020-12-01,0.0,6.0,0.6666666666666666,12,-2.4492935982947064e-16,1.0
2021,North central,Anuradhapura,8.330404,80.42882,95,1,14,25.360714285714288,7.703571428571427,86.64285714285714,,2021-01-01,0.0,10.0,0.4,1,0.49999999999999994,0.8660254037844387
2021,North central,Anuradhapura,8.330404,80.42882,95,2,18,25.82678571428572,1.092857142857143,80.71428571428571,,2021-02-01,0.0,14.0,0.2857142857142857,2,0.8660254037844386,0.5000000000000001
2021,North central,Anuradhapura,8.330404,80.42882,95,3,27,27.47678571428571,2.1035714285714286,78.46428571428571,,2021-03-01,0.0,18.0,0.5,3,1.0,6.123233995736766e-17
2021,North central,Anuradhapura,8.330404,80.42882,95,4,42,28.64107142857143,4.135714285714286,79.46428571428571,,2021-04-01,0.0,27.0,0.5555555555555556,4,0.8660254037844387,-0.4999999999999998
2021,North central,Anuradhapura,8.330404,80.42882,95,5,17,27.88392857142857,6.867857142857143,85.25,,2021-05-01,0.0,42.0,-0.5952380952380952,5,0.49999999999999994,-0.8660254037844387
2021,North central,Anuradhapura,8.330404,80.42882,95,6,78,28.14821428571429,2.107142857142857,79.53571428571429,,2021-06-01,0.0,17.0,3.588235294117647,6,1.2246467991473532e-16,-1.0
2021,North central,Anuradhapura,8.330404,80.42882,95,7,46,28.583928571428565,2.010714285714285,77.35714285714286,,2021-07-01,0.0,78.0,-0.41025641025641024,7,-0.4999999999999997,-0.8660254037844388
2021,North central,Anuradhapura,8.330404,80.42882,95,8,24,28.61785714285714,1.471428571428571,75.46428571428571,,2021-08-01,0.0,46.0,-0.4782608695652174,8,-0.8660254037844385,-0.5000000000000004
2021,North central,Anuradhapura,8.330404,80.42882,95,9,13,28.45357142857143,3.310714285714286,77.64285714285714,,2021-09-01,0.0,24.0,-0.4583333333333333,9,-1.0,-1.8369701987210297e-16
2021,North central,Anuradhapura,8.330404,80.42882,95,10,19,27.198214285714283,7.057142857142858,84.14285714285714,,2021-10-01,0.0,13.0,0.46153846153846156,10,-0.8660254037844386,0.5000000000000001
2021,North central,Anuradhapura,8.330404,80.42882,95,11,33,25.93928571428571,13.342857142857143,89.03571428571429,,2021-11-01,0.0,19.0,0.7368421052631579,11,-0.5000000000000004,0.8660254037844384
2021,North central,Anuradhapura,8.330404,80.42882,95,12,41,26.10892857142857,1.825,83.03571428571429,,2021-12-01,0.0,33.0,0.24242424242424243,12,-2.4492935982947064e-16,1.0
2019,Uva,Badulla,6.9947276,81.03797,676,1,79,19.741071428571423,6.603571428571429,92.78571428571428,,2019-01-01,0.0,,0.0,1,0.49999999999999994,0.8660254037844387
2019,Uva,Badulla,6.9947276,81.03797,676,2,68,21.1125,6.457142857142858,90.03571428571429,,2019-02-01,0.0,79.0,-0.13924050632911392,2,0.8660254037844386,0.5000000000000001
2019,Uva,Badulla,6.9947276,81.03797,676,3,73,21.27142857142857,3.071428571428572,81.5,,2019-03-01,0.0,68.0,0.07352941176470588,3,1.0,6.123233995736766e-17
2019,Uva,Badulla,6.9947276,81.03797,676,4,45,22.933928571428574,5.035714285714286,81.35714285714286,,2019-04-01,0.0,73.0,-0.3835616438356164,4,0.8660254037844387,-0.4999999999999998
2019,Uva,Badulla,6.9947276,81.03797,676,5,41,23.960714285714285,1.7357142857142855,73.53571428571429,,2019-05-01,0.0,45.0,-0.08888888888888889,5,0.49999999999999994,-0.8660254037844387
2019,Uva,Badulla,6.9947276,81.03797,676,6,88,25.214285714285715,2.025,67.85714285714286,,2019-06-01,0.0,41.0,1.146341463414634,6,1.2246467991473532e-16,-1.0
2019,Uva,Badulla,6.9947276,81.03797,676,7,113,24.748214285714283,1.3571428571428574,66.0,,2019-07-01,0.0,88.0,0.2840909090909091,7,-0.4999999999999997,-0.8660254037844388
2019,Uva,Badulla,6.9947276,81.03797,676,8,144,24.267857142857142,3.4821428571428568,71.92857142857143,,2019-08-01,0.0,113.0,0.2743362831858407,8,-0.8660254037844385,-0.5000000000000004
2019,Uva,Badulla,6.9947276,81.03797,676,9,126,23.237500000000004,8.04642857142857,79.21428571428571,,2019-09-01,0.0,144.0,-0.125,9,-1.0,-1.8369701987210297e-16
2019,Uva,Badulla,6.9947276,81.03797,676,10,230,21.480357142857144,14.928571428571429,90.14285714285714,,2019-10-01,0.0,126.0,0.8253968253968254,10,-0.8660254037844386,0.5000000000000001
2019,Uva,Badulla,6.9947276,81.03797,676,11,490,21.398214285714285,7.689285714285715,88.89285714285714,,2019-11-01,0.0,230.0,1.1304347826086956,11,-0.5000000000000004,0.8660254037844384
2019,Uva,Badulla,6.9947276,81.03797,676,12,425,21.060714285714283,19.50714285714286,93.14285714285714,,2019-12-01,0.0,490.0,-0.1326530612244898,12,-2.4492935982947064e-16,1.0
2020,Uva,Badulla,6.9947276,81.03797,676,1,230,20.47142857142857,4.025,89.67857142857143,,2020-01-01,0.0,425.0,-0.4588235294117647,1,0.49999999999999994,0.8660254037844387
2020,Uva,Badulla,6.9947276,81.03797,676,2,91,20.74285714285714,5.049999999999999,89.71428571428571,,2020-02-01,0.0,230.0,-0.6043478260869565,2,0.8660254037844386,0.5000000000000001
2020,Uva,Badulla,6.9947276,81.03797,676,3,33,21.98392857142857,1.2464285714285714,79.67857142857143,,2020-03-01,0.0,91.0,-0.6373626373626373,3,1.0,6.123233995736766e-17
2020,Uva,Badulla,6.9947276,81.03797,676,4,9,22.776785714285715,4.267857142857143,83.0,,2020-04-01,0.0,33.0,-0.7272727272727273,4,0.8660254037844387,-0.4999999999999998
2020,Uva,Badulla,6.9947276,81.03797,676,5,15,23.691071428571423,4.342857142857144,83.03571428571429,,2020-05-01,0.0,9.0,0.6666666666666666,5,0.49999999999999994,-0.8660254037844387
